"","species","nodecount","time"
"1","Pisanosaurus_mertii",3,11.6
"2","Eocursor_parvus",4,29.45
"3","Lesothosaurus_diagnosticus",5,48.25
"4","Scutellosaurus_lawleri",7,53.300000003
"5","Emausaurus_ernsti",8,63.75
"6","Scelidosaurus_harrisonii",9,49.250000004
"7","Huayangosaurus_taibaii",11,77.400000003
"8","Paranthodon_africanus",13,104.85
"9","Taxon_17",15,112.23600859795
"10","Taxon_34",15,98.04782843795
"11","Taxon_19",14,103.839526037
"12","Chungkingosaurus_jiangbeiensis",13,85.200000003
"13","Chialingosaurus_kuani",14,86.500000003
"14","Wuerhosaurus_homheni",16,124.350000003
"15","Dacentrurus_armatus",17,90.850000003
"16","Hesperosaurus_mjosi",17,87.100000003
"17","Tuojiangosaurus_multispinus",16,85.200000003
"18","Kentrosaurus_aethiopicus",18,94.400000003
"19","Lexovisaurus_durobrivensis",18,80.000000003
"20","Stegosaurus_armatus",19,93.150000003
"21","Taxon_38",19,120.003770801
"22","Stegosaurus_stenops",18,93.150000003
"23","Struthiosaurus_austriacus",11,166.450000007
"24","Hungarosaurus_tormai",13,159.350000007
"25","Taxon_42",13,97.254628887
"26","Hylaeosaurus_armatus",14,107.650000007
"27","Cedarpelta_bilbeyhallorum",15,142.675000007
"28","Pawpawsaurus_campbelli",16,140.675000007
"29","Sauropelta_edwardsorum",17,131.100000007
"30","Silvisaurus_condrayi",18,137.550000007
"31","Panoplosaurus_mirus",19,170.100000007
"32","Edmontonia_longiceps",20,166.450000003
"33","Edmontonia_rugosidens",20,176.35
"34","Gargoyleosaurus_parkpinorum",14,93.150000007
"35","Animantarx_ramaljonesi",15,142.675000007
"36","Minmi_paravertebra",16,111.450000007
"37","Mymoorapelta_maysi",18,93.150000007
"38","Gastonia_burgei",19,115.750000007
"39","Polacanthus_foxii",19,112.900000007
"40","Gobisaurus_domoculus",18,152.450000007
"41","Shamosaurus_scutatus",19,130.899999997
"42","Tianzhenosaurus_youngi",21,161.049999997
"43","Tsagantegia_longicranialis",21,155.549999997
"44","Talarurus_plicatospineus",22,155.549999997
"45","Pinacosaurus_grangeri",23,166.449999997
"46","Pinacosaurus_mephistocephalus",23,170.099999997
"47","Nodocephalosaurus_kirtlandensis",22,170.099999997
"48","Ankylosaurus_magniventris",24,176.349999997
"49","Euoplocephalus_tutus",24,170.099999997
"50","Saichania_chulsanensis",24,166.449999997
"51","Tarchia_gigantea",24,167.549999997
"52","Stormbergia_dangershoeki",7,48.250000002
"53","Heterodontosaurus_tucki",10,48.250000006
"54","Abrictosaurus_consors",10,48.250000006
"55","Stenopelix_valdensis",11,102.099999994
"56","Wannanosaurus_yansiensis",13,173.299999998
"57","Yaverlandia_bitholus",14,115.749999998
"58","Goyocephale_lattimorei",15,171.199999998
"59","Homalocephale_calathocercos",16,171.199999998
"60","Ornatotholus_browni",17,170.099999998
"61","Stegoceras_validum",18,166.449999998
"62","Dwarf_pachycephalosaur",20,170.099999998
"63","Prenocephale_prenes",21,171.199999998
"64","Tylocephale_gilmorei",21,166.449999998
"65","Pachycephalosaurus_wyomingensis",21,175.249999998
"66","Stygimoloch_spinifer",21,176.349999998
"67","Prenocephale_goodwini",22,170.099999998
"68","Sphaerotholus_buchholtzae",22,175.249999998
"69","Prenocephale_edmontonensis",22,170.099999998
"70","Prenocephale_brevis",22,170.099999998
"71","Taxon_13",12,100.217713248
"72","Yinlong_downsi",11,83.899999997
"73","Psittacosaurus_guyangensis",13,130.9
"74","Taxon_39",13,84.31049808
"75","Chaoyangsaurus_youngi",14,103.499999996
"76","Xuanhuaceratops_niei",14,77.399999999
"77","Psittacosaurus_mongoliensis",15,106.399999997
"78","Psittacosaurus_sinensis",15,124.65
"79","Liaoceratops_yanzigouensis",15,120.200000003
"80","Yamaceratops_dorngobiensis",16,159.350000003
"81","Archaeoceratops_oshimai",17,122.3999999996
"82","Montanoceratops_cerorhynchus",19,173.2999999993
"83","Protoceratops_hellenikorhinus",20,161.3999999993
"84","Prenoceratops_pieganensis",21,166.4499999993
"85","Leptoceratops_gracilis",22,175.2499999953
"86","Udanoceratops_tschizhovi",22,166.4499999983
"87","Bagaceratops_rozhdestvenskyi",20,166.4499999993
"88","Graciliceratops_mongoliensis",21,152.2499999993
"89","Protoceratops_andrewsi",21,170.0999999993
"90","Zuniceratops_christopheri",20,152.0999999993
"91","Avaceratops_lammersi",21,170.0999999993
"92","Monoclonius_crassus",23,166.4499999993
"93","Styracosaurus_albertensis",25,170.0999999993
"94","Centrosaurus_apertus",26,166.4499999993
"95","Centrosaurus_brinkmani",26,170.0999999993
"96","Einiosaurus_procurvicornis",25,166.4499999993
"97","Achelousaurus_horneri",26,166.4499999993
"98","Pachyrhinosaurus_canadensis",27,171.1999999993
"99","Pachyrhinosaurus_n._sp.",27,169.4999999993
"100","Vagaceratops_irvinensis",24,170.0999999993
"101","Pentaceratops_sternbergii",25,170.0999999993
"102","Agujaceratops_mariscalensis",26,166.4499999993
"103","Chasmosaurus_belli",27,170.0999999993
"104","Chasmosaurus_russelli",27,170.0999999993
"105","Anchiceratops_ornatus",25,171.2000000003
"106","Arrhinoceratops_brachyops",25,171.2000000003
"107","Triceratops_horridus",25,175.2499999993
"108","Nedoceratops_hatcheri",26,176.3499999993
"109","Torosaurus_latus",26,175.2499999993
