"","species","nodecount","time"
"1","Pisanosaurus_mertii",3,11.6
"2","Eocursor_parvus",4,29.45
"3","Lesothosaurus_diagnosticus",5,48.25
"4","Scutellosaurus_lawleri",7,53.300000003
"5","Emausaurus_ernsti",8,63.75
"6","Scelidosaurus_harrisonii",9,49.250000004
"7","Huayangosaurus_taibaii",11,77.400000003
"8","Paranthodon_africanus",13,104.8500000025
"9","Taxon_3",13,84.0092580155
"10","Chungkingosaurus_jiangbeiensis",13,85.200000003
"11","Chialingosaurus_kuani",14,86.500000003
"12","Wuerhosaurus_homheni",16,124.350000003
"13","Dacentrurus_armatus",17,90.850000003
"14","Hesperosaurus_mjosi",17,87.100000003
"15","Tuojiangosaurus_multispinus",16,85.200000003
"16","Kentrosaurus_aethiopicus",19,94.4000000038
"17","Taxon_41",19,88.4619228438
"18","Lexovisaurus_durobrivensis",18,80.000000003
"19","Stegosaurus_armatus",18,93.150000003
"20","Stegosaurus_stenops",18,93.150000003
"21","Struthiosaurus_austriacus",12,166.4500000115
"22","Taxon_6",13,89.5044326515
"23","Taxon_8",13,114.8546133505
"24","Hungarosaurus_tormai",12,159.350000007
"25","Hylaeosaurus_armatus",14,107.650000007
"26","Cedarpelta_bilbeyhallorum",15,142.675000007
"27","Pawpawsaurus_campbelli",16,140.675000007
"28","Sauropelta_edwardsorum",17,131.100000007
"29","Silvisaurus_condrayi",18,137.550000007
"30","Panoplosaurus_mirus",19,170.100000007
"31","Edmontonia_longiceps",20,166.450000003
"32","Edmontonia_rugosidens",20,176.35
"33","Gargoyleosaurus_parkpinorum",14,93.150000007
"34","Animantarx_ramaljonesi",16,142.675000009
"35","Taxon_11",16,101.738665279
"36","Minmi_paravertebra",16,111.450000007
"37","Mymoorapelta_maysi",18,93.150000007
"38","Gastonia_burgei",19,115.750000007
"39","Polacanthus_foxii",19,112.900000007
"40","Gobisaurus_domoculus",18,152.450000007
"41","Shamosaurus_scutatus",19,130.899999997
"42","Tianzhenosaurus_youngi",21,161.049999997
"43","Tsagantegia_longicranialis",21,155.549999997
"44","Talarurus_plicatospineus",22,155.549999997
"45","Pinacosaurus_grangeri",23,166.449999997
"46","Pinacosaurus_mephistocephalus",23,170.099999997
"47","Nodocephalosaurus_kirtlandensis",22,170.099999997
"48","Ankylosaurus_magniventris",24,176.349999997
"49","Euoplocephalus_tutus",24,170.099999997
"50","Saichania_chulsanensis",24,166.449999997
"51","Tarchia_gigantea",24,167.549999997
"52","Stormbergia_dangershoeki",7,48.250000002
"53","Heterodontosaurus_tucki",10,48.250000006
"54","Abrictosaurus_consors",10,48.250000006
"55","Stenopelix_valdensis",11,102.099999994
"56","Wannanosaurus_yansiensis",12,173.299999994
"57","Yaverlandia_bitholus",13,115.749999994
"58","Goyocephale_lattimorei",14,171.199999994
"59","Homalocephale_calathocercos",15,171.199999994
"60","Ornatotholus_browni",16,170.099999994
"61","Stegoceras_validum",17,166.449999994
"62","Dwarf_pachycephalosaur",19,170.099999994
"63","Prenocephale_prenes",20,171.199999994
"64","Tylocephale_gilmorei",20,166.449999994
"65","Pachycephalosaurus_wyomingensis",20,175.249999994
"66","Stygimoloch_spinifer",20,176.349999994
"67","Prenocephale_goodwini",21,170.099999994
"68","Sphaerotholus_buchholtzae",21,175.249999994
"69","Prenocephale_edmontonensis",21,170.099999994
"70","Prenocephale_brevis",21,170.099999994
"71","Yinlong_downsi",11,83.899999997
"72","Psittacosaurus_guyangensis",13,130.9
"73","Taxon_7",13,89.14887427
"74","Chaoyangsaurus_youngi",14,103.499999996
"75","Xuanhuaceratops_niei",14,77.399999999
"76","Psittacosaurus_mongoliensis",15,106.399999997
"77","Psittacosaurus_sinensis",15,124.65
"78","Liaoceratops_yanzigouensis",15,120.200000003
"79","Yamaceratops_dorngobiensis",16,159.350000003
"80","Archaeoceratops_oshimai",17,122.3999999996
"81","Montanoceratops_cerorhynchus",19,173.2999999993
"82","Protoceratops_hellenikorhinus",20,161.3999999993
"83","Prenoceratops_pieganensis",21,166.4499999993
"84","Leptoceratops_gracilis",22,175.2499999953
"85","Udanoceratops_tschizhovi",22,166.4499999983
"86","Bagaceratops_rozhdestvenskyi",20,166.4499999993
"87","Graciliceratops_mongoliensis",21,152.2499999993
"88","Protoceratops_andrewsi",21,170.0999999993
"89","Zuniceratops_christopheri",20,152.0999999993
"90","Avaceratops_lammersi",21,170.0999999993
"91","Monoclonius_crassus",23,166.4499999993
"92","Styracosaurus_albertensis",25,170.0999999993
"93","Centrosaurus_apertus",26,166.4499999993
"94","Centrosaurus_brinkmani",26,170.0999999993
"95","Einiosaurus_procurvicornis",25,166.4499999993
"96","Achelousaurus_horneri",26,166.4499999993
"97","Pachyrhinosaurus_canadensis",27,171.1999999993
"98","Pachyrhinosaurus_n._sp.",27,169.4999999993
"99","Vagaceratops_irvinensis",24,170.0999999993
"100","Pentaceratops_sternbergii",25,170.0999999993
"101","Agujaceratops_mariscalensis",26,166.4499999993
"102","Chasmosaurus_belli",27,170.0999999993
"103","Chasmosaurus_russelli",27,170.0999999993
"104","Anchiceratops_ornatus",25,171.2000000003
"105","Arrhinoceratops_brachyops",25,171.2000000003
"106","Triceratops_horridus",25,175.2499999993
"107","Nedoceratops_hatcheri",26,176.3499999993
"108","Torosaurus_latus",26,175.2499999993
